price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,city,ev_yenilendi_mi,ev_yili
1370000,4.0,2.75,3720,9450,1.0,0,4,5,1960,1760,Bellevue,0,1962
280000,4.0,2.0,2190,14439,1.0,0,0,4,1180,1010,Auburn,0,1977
260000,3.0,2.0,1920,8075,1.0,0,0,4,1510,410,Federal Way,0,1969
1157200,4.0,4.25,5860,52889,2.0,0,0,4,4910,950,Woodinville,0,1996
536500,4.0,1.75,2000,4000,1.5,0,0,5,1450,550,Seattle,0,1926
532000,5.0,3.0,3480,57499,1.0,0,0,4,2340,1140,Issaquah,1,1992
463000,2.0,1.0,1150,4400,1.0,0,0,4,1150,0,Seattle,0,1905
742500,4.0,2.75,3100,3773,2.0,0,0,3,2000,1100,Seattle,1,1996
590000,4.0,2.25,2430,32496,1.0,0,0,3,2430,0,Woodinville,0,1993
566000,3.0,2.25,1660,10140,1.0,0,0,4,1370,290,Redmond,0,1980
511555,3.0,2.0,1400,7293,1.0,0,0,4,1400,0,Bellevue,0,1963
583000,4.0,2.5,2660,4000,2.0,0,0,3,2660,0,Redmond,0,2001
290000,4.0,2.5,2000,13300,1.0,0,0,4,1200,800,Auburn,0,1968
311100,4.0,2.25,2130,8078,1.0,0,0,4,1380,750,Renton,0,1977
325000,3.0,2.25,1352,1694,3.0,0,0,3,1352,0,Seattle,0,2007
491300,3.0,1.75,1750,11340,1.0,0,1,4,1300,450,Sammamish,0,1987
360000,2.0,1.0,1420,81892,1.0,0,0,3,1180,240,Renton,1,2001
330000,4.0,2.5,1940,3784,2.0,0,0,3,1940,0,Renton,0,2003
481450,3.0,2.0,1410,4800,1.0,0,0,3,1410,0,Seattle,1,1996
782000,4.0,2.5,2830,20345,2.0,0,0,3,1980,850,Bellevue,1,2014
833000,4.0,2.75,3780,10308,2.0,0,0,3,3780,0,Sammamish,0,1999
542500,4.0,2.5,2330,14289,2.0,0,0,4,2330,0,Bellevue,1,2000
851000,3.0,2.5,3560,107290,2.0,0,0,3,3560,0,Redmond,1,2000
252500,3.0,1.0,1030,6127,1.0,0,0,3,880,150,Seattle,1,2012
465000,4.0,2.5,1930,9653,1.0,0,0,4,1930,0,Federal Way,0,1968
270000,3.0,2.0,1690,9583,1.0,0,0,4,1690,0,Renton,0,1969
536000,3.0,1.75,1300,5413,1.5,0,0,3,1300,0,Seattle,1,1992
585000,4.0,3.25,2400,29252,2.0,0,0,4,2400,0,Woodinville,1,2011
445000,2.0,2.0,1150,6634,1.0,0,0,3,860,290,Seattle,1,1996
320000,4.0,2.25,2310,7490,2.0,0,0,3,2310,0,Renton,0,1980
769900,4.0,3.5,2730,3047,2.0,0,0,3,2400,330,Seattle,0,2006
212000,2.0,1.5,1020,1525,2.0,0,0,3,1020,0,Seattle,1,2003
376000,3.0,2.0,1340,1384,3.0,0,0,3,1340,0,Seattle,0,2008
2238888,5.0,6.5,7270,130017,2.0,0,0,3,6420,850,Issaquah,0,2010
324000,3.0,2.25,998,904,2.0,0,0,3,798,200,Seattle,0,2007
549900,5.0,2.75,3060,7015,1.0,0,0,5,1600,1460,Seattle,0,1979
875000,4.0,2.0,2520,6000,1.0,0,0,3,1400,1120,Seattle,1,2007
394950,3.0,2.5,1350,1250,3.0,0,0,3,1270,80,Seattle,0,2006
842500,4.0,2.5,2160,5298,2.5,0,0,4,2160,0,Seattle,0,1902
368000,3.0,2.5,1370,1350,2.0,0,0,3,1010,360,Seattle,0,2007
1225000,4.0,4.5,5420,101930,1.0,0,0,3,3890,1530,Redmond,0,2001
885000,4.0,2.5,2830,5000,2.0,0,0,3,2830,0,Seattle,0,1995
453246,3.0,2.5,2010,2287,2.0,0,0,3,1390,620,Issaquah,0,2014
490000,2.0,2.5,1230,1391,2.0,0,0,3,870,360,Seattle,1,2003
341000,3.0,1.5,1720,7119,1.5,0,0,4,1720,0,Shoreline,0,1952
235000,1.0,1.0,810,2451,1.0,0,0,5,810,0,Seattle,0,1941
560000,3.0,2.0,2560,216777,1.0,0,0,3,2560,0,Auburn,0,1986
900000,4.0,3.25,4700,38412,2.0,0,0,3,3420,1280,Bellevue,0,1978
255000,2.0,1.0,1220,2500,1.0,0,0,3,770,450,Seattle,1,2006
1575000,5.0,2.75,3650,20150,1.0,0,0,4,2360,1290,Bellevue,0,1975
350000,2.0,1.0,910,4500,1.5,0,0,4,910,0,Seattle,1,1990
750000,4.0,2.5,2980,4930,2.0,0,0,3,2890,90,Bellevue,0,2000
582000,4.0,1.75,2120,4650,1.0,0,1,3,1190,930,Seattle,1,1994
1315000,4.0,3.5,3460,3997,2.0,0,0,3,2560,900,Seattle,1,2003
372500,5.0,3.0,2480,10090,1.0,0,0,3,1300,1180,Seattle,1,2003
360000,4.0,2.0,1730,5500,1.0,0,0,5,1010,720,Seattle,0,1943
1015000,3.0,2.5,2920,34527,1.0,0,4,4,1800,1120,Seattle,1,1983
225000,3.0,1.0,990,8012,1.0,0,0,4,990,0,Renton,0,1966
647000,4.0,2.5,3040,6887,2.0,0,0,3,3040,0,Sammamish,0,1999
950000,5.0,3.0,4530,258746,1.5,0,0,4,3200,1330,Woodinville,0,2003
185000,3.0,1.5,1370,8470,1.0,0,0,4,1370,0,Auburn,1,2001
335000,3.0,2.5,1940,4927,2.0,0,0,3,1940,0,Renton,1,2003
210000,3.0,2.5,1040,2643,2.0,0,0,3,720,320,Seattle,1,2003
522000,4.0,2.25,1800,8623,1.0,0,0,4,1360,440,Kirkland,0,1980
770000,3.0,1.75,1720,5000,1.0,0,0,3,1720,0,Seattle,1,2014
499950,3.0,1.0,980,6380,1.0,0,0,3,760,220,Seattle,1,1994
751000,4.0,2.5,3110,6142,2.0,0,0,3,3110,0,Redmond,1,2003
465000,3.0,1.5,2020,11358,1.0,0,0,4,1190,830,Kirkland,0,1956
500000,2.0,2.25,1290,1334,3.0,0,0,3,1290,0,Seattle,0,2007
265000,2.0,1.0,1290,2828,2.0,0,0,3,1290,0,Redmond,0,2008
870300,4.0,2.5,2350,3150,1.5,0,0,4,1690,660,Seattle,0,1910
339000,3.0,1.0,1080,8100,1.0,0,0,4,1080,0,Shoreline,1,2009
690000,4.0,2.5,2670,13463,2.0,0,0,4,2670,0,Issaquah,0,1989
788000,4.0,3.25,3680,5759,2.0,0,0,3,2840,840,Issaquah,0,2003
315275,3.0,1.75,1440,8040,1.0,0,0,3,960,480,Seattle,1,1994
505000,4.0,1.75,1940,4800,1.0,0,0,5,1030,910,Seattle,1,1956
368000,3.0,1.0,1280,9898,1.0,0,0,3,1280,0,Woodinville,1,1997
156000,3.0,1.0,970,8580,1.0,0,0,3,970,0,Federal Way,1,1989
610000,4.0,3.0,2110,5000,1.5,0,2,4,1640,470,Seattle,0,1930
420000,2.0,2.5,1480,1369,3.0,0,0,3,1480,0,Redmond,0,2009
910000,3.0,2.0,2700,6120,1.0,0,0,4,1350,1350,Seattle,0,1962
1300000,4.0,3.25,2330,9687,2.0,0,3,3,2330,0,Seattle,0,1918
840000,4.0,2.75,2600,2750,1.5,0,0,3,1620,980,Seattle,0,1936
300000,2.0,1.75,1360,8100,1.0,0,0,3,860,500,Seattle,0,1975
505000,4.0,2.5,2780,6369,1.0,0,0,3,1590,1190,Kirkland,0,1978
746000,3.0,2.5,2620,8950,2.0,0,0,3,2620,0,Bellevue,0,1992
675000,4.0,3.0,2400,3340,1.0,0,0,4,1200,1200,Seattle,0,1964
734200,4.0,2.5,2760,5000,1.5,0,0,5,1680,1080,Seattle,1,1970
630000,4.0,2.0,1770,6000,2.0,0,0,5,1770,0,Seattle,1,1981
1264000,4.0,3.75,3490,9170,2.0,0,0,3,3490,0,Bellevue,1,1912
301500,2.0,1.5,830,1333,2.0,0,0,3,830,0,Seattle,0,2005
369000,2.0,2.5,980,895,2.0,0,0,3,670,310,Seattle,0,2009
635000,3.0,2.5,1570,1433,3.0,0,0,3,1570,0,Seattle,0,2010
1033888,4.0,3.25,3270,5187,2.0,0,0,3,3110,160,Redmond,0,2014
1050000,4.0,3.75,3280,11000,2.0,0,0,3,2320,960,Kirkland,0,2008
455000,4.0,2.5,3360,7685,2.0,0,0,3,3360,0,Renton,0,2001
819900,5.0,2.75,3150,7119,2.0,0,0,3,3150,0,Redmond,1,1923
625000,3.0,3.5,1810,1846,2.0,0,0,4,1440,370,Seattle,0,2009
651000,4.0,2.5,2740,7140,2.0,0,0,3,2740,0,Sammamish,0,1993
480000,5.0,4.75,3830,35000,1.0,0,0,3,2130,1700,Woodinville,0,1976
757000,3.0,3.25,3190,5283,2.0,0,0,3,3190,0,Issaquah,0,2007
267345,4.0,2.25,2510,8165,1.0,0,0,4,1610,900,Federal Way,0,1972
530000,2.0,2.0,1680,4950,1.0,0,0,3,1680,0,Redmond,0,2006
449500,3.0,2.0,1770,6610,1.0,0,0,4,960,810,Shoreline,1,1979
289000,3.0,1.0,1090,7315,1.0,0,0,5,1090,0,Renton,0,1981
525000,5.0,3.0,2450,4591,2.0,0,0,3,2450,0,Seattle,0,1994
777000,3.0,3.25,3610,59677,2.0,0,0,3,2440,1170,Issaquah,0,2003
550000,4.0,2.0,2250,7500,1.0,0,0,5,1200,1050,Bellevue,0,1956
523000,3.0,1.5,1240,7735,1.0,0,0,4,1240,0,Bellevue,1,2001
628000,4.0,2.0,2260,6000,1.0,0,0,3,1430,830,Seattle,1,2004
581000,4.0,1.75,2090,8164,1.0,0,0,4,1070,1020,Redmond,0,1963
245000,5.0,1.75,2020,7902,1.0,0,0,3,1220,800,Seattle,1,2003
415000,3.0,1.75,1960,5000,1.0,0,0,5,980,980,Seattle,1,1984
799200,6.0,3.0,2890,2370,2.5,0,0,3,2290,600,Seattle,1,2014
239950,3.0,1.0,1900,33888,1.5,0,0,4,1900,0,Auburn,1,1982
591000,3.0,1.75,1680,2400,1.0,0,0,5,870,810,Seattle,1,1956
700000,3.0,2.5,2030,8398,2.0,0,0,4,2030,0,Bellevue,0,1975
475000,4.0,2.5,3740,8700,1.0,0,0,3,2260,1480,Renton,1,2003
575000,3.0,1.75,1580,11750,1.0,0,0,4,1180,400,Seattle,1,1999
771000,3.0,2.25,1780,6120,1.5,0,0,4,1390,390,Seattle,0,1927
155000,2.0,1.0,910,6232,1.0,0,0,3,910,0,Seattle,1,2002
550000,7.0,4.0,3440,8100,2.0,0,0,3,3440,0,Seattle,1,2014
645000,3.0,2.5,1740,13750,2.0,0,0,4,1740,0,Bellevue,0,1975
464000,5.0,2.5,3400,8970,1.0,0,0,4,1700,1700,Shoreline,0,1959
1050000,4.0,3.25,4400,16625,2.0,0,0,3,4400,0,Sammamish,0,2003
591000,4.0,2.25,2710,38180,2.0,0,0,4,2710,0,Woodinville,0,1977
2555000,4.0,2.5,5300,26211,2.0,1,2,2,4570,730,Seattle,0,1923
717000,3.0,1.5,1310,3880,1.0,0,0,3,1090,220,Seattle,1,2001
225000,3.0,1.0,1040,6535,1.0,0,0,3,1040,0,Seattle,1,2012
345000,3.0,1.75,1090,7200,1.0,0,0,3,1090,0,Kirkland,1,1997
230000,2.0,0.75,650,5360,1.0,0,0,4,650,0,Seattle,0,1931
385000,3.0,2.0,1480,6600,1.0,0,2,3,740,740,Seattle,1,2002
90000,2.0,1.0,790,2640,1.0,0,0,3,790,0,Kirkland,1,2013
860000,4.0,2.5,3560,11119,1.0,0,2,3,2290,1270,Bellevue,0,1986
975000,4.0,2.5,3490,7494,2.0,0,3,3,3490,0,Bellevue,0,2000
370000,3.0,1.75,1650,8254,1.0,0,0,5,1060,590,Shoreline,0,1951
665000,3.0,2.0,1940,5820,1.5,0,0,5,1150,790,Seattle,0,1944
675000,5.0,3.0,3410,9600,1.0,0,0,4,1870,1540,Redmond,0,1968
620000,3.0,1.0,1710,4050,1.5,0,0,3,1710,0,Seattle,1,2004
1105000,4.0,1.5,2740,4000,2.0,0,0,5,1930,810,Seattle,0,1905
450000,3.0,2.75,1250,892,2.0,0,0,3,1040,210,Seattle,0,2010
530000,3.0,1.75,1690,8190,1.0,0,0,4,1690,0,Bellevue,1,1972
635000,4.0,1.75,1950,13320,1.0,0,0,4,1370,580,Bellevue,0,1969
580000,5.0,2.0,2290,7125,1.0,0,0,3,1190,1100,Bellevue,1,2000
560000,3.0,1.0,1440,5000,2.0,0,0,3,1440,0,Seattle,1,2006
413000,4.0,1.0,1410,6000,1.0,0,0,3,810,600,Seattle,1,2002
287600,3.0,2.5,1950,8251,2.0,0,0,3,1950,0,Auburn,1,2009
225000,3.0,1.0,1660,7210,1.0,0,0,3,1100,560,Auburn,1,2008
319000,3.0,1.0,1390,12823,1.0,0,0,4,1390,0,Woodinville,0,1968
570000,3.0,2.0,1530,5401,1.0,0,0,4,1530,0,Seattle,0,1937
465000,3.0,1.5,1270,5112,1.0,0,0,3,1270,0,Seattle,1,2005
525000,3.0,3.5,2876,5086,2.0,0,0,3,2360,516,Woodinville,0,2007
525000,3.0,2.5,1580,1161,2.0,0,0,3,1010,570,Seattle,0,2008
870000,4.0,2.5,3520,6773,2.5,0,0,3,2650,870,Seattle,0,2006
650000,4.0,2.5,2210,4861,2.0,0,0,3,2210,0,Seattle,1,1923
505000,4.0,2.5,2790,5602,2.0,0,0,3,2790,0,Renton,0,2009
330000,3.0,2.5,1450,5008,1.0,0,0,3,840,610,Seattle,0,2007
385000,4.0,1.75,1620,4980,1.0,0,0,4,860,760,Seattle,1,1988
306000,3.0,1.5,1220,1086,3.0,0,0,3,1220,0,Seattle,0,2007
546000,3.0,1.75,2000,5000,1.0,0,0,4,1110,890,Seattle,0,1921
542000,4.0,1.75,1900,8250,1.0,0,0,4,950,950,Bellevue,1,2009
800000,3.0,1.0,1700,4400,1.5,0,0,4,1700,0,Seattle,1,1990
620000,5.0,2.5,2540,3832,2.0,0,0,5,1760,780,Seattle,0,1929
740000,5.0,5.0,5774,31675,1.0,0,2,3,4490,1284,Federal Way,0,1984
345000,3.0,2.25,2120,15003,2.0,0,0,3,2120,0,Renton,0,1984
510000,3.0,1.75,2170,26460,1.0,0,0,3,1450,720,Sammamish,0,1986
155000,2.0,1.0,700,5200,1.0,0,0,5,700,0,Renton,1,1998
257200,3.0,2.0,1850,8250,1.0,0,0,4,1150,700,Auburn,0,1952
265000,3.0,2.0,1570,5706,1.0,0,0,3,1570,0,Auburn,1,2006
372220,3.0,1.0,1290,5500,1.0,0,0,3,980,310,Seattle,1,1994
337500,5.0,2.0,1700,7314,1.0,0,0,3,1000,700,Seattle,1,2001
582500,2.0,1.5,1159,4800,1.0,0,0,3,1159,0,Seattle,1,1994
489200,3.0,2.75,1850,9600,1.5,0,0,5,1850,0,Kirkland,0,1965
405100,2.0,1.0,840,3522,1.0,0,0,3,840,0,Seattle,1,2012
372977,3.0,2.5,1690,1618,2.0,0,0,3,1150,540,Issaquah,0,2014
538000,3.0,1.75,1400,3825,1.5,0,0,4,1100,300,Seattle,0,1904
1400000,3.0,2.5,2550,7200,2.0,0,2,3,2550,0,Seattle,1,2013
702500,3.0,1.5,2360,6750,2.0,0,0,5,1930,430,Seattle,0,1926
723000,4.0,2.5,2700,4004,2.0,0,0,3,2700,0,Issaquah,1,2003
766950,3.0,2.5,3030,30007,1.5,0,0,4,3030,0,Woodinville,0,1992
682000,3.0,1.75,1830,5120,1.5,0,2,5,1830,0,Seattle,0,1903
543000,3.0,2.5,2090,7640,1.0,0,0,3,1360,730,Shoreline,1,2014
525000,3.0,1.75,1600,6120,1.5,0,0,3,1600,0,Seattle,1,2011
364000,4.0,1.75,2010,8625,1.0,0,0,4,1340,670,Shoreline,1,2001
394475,2.0,1.0,830,4000,1.0,0,0,3,830,0,Seattle,1,2005
316000,4.0,2.5,2010,7226,2.0,0,0,3,2010,0,Auburn,0,1995
339950,3.0,1.0,1050,5402,1.5,0,0,4,1050,0,Seattle,1,1990
930000,3.0,2.5,3100,20553,1.0,0,0,3,3100,0,Shoreline,1,2005
139000,3.0,1.0,1100,17334,1.0,0,0,3,1100,0,Auburn,0,1978
562000,3.0,1.5,1830,8000,1.0,0,0,4,1830,0,Bellevue,1,2001
299000,2.0,1.75,1250,34395,1.0,0,0,4,1250,0,Federal Way,1,1983
715000,4.0,2.25,2060,5649,1.0,0,0,5,1360,700,Seattle,0,1941
1120000,4.0,2.25,4470,60373,2.0,0,0,3,4470,0,Woodinville,1,2000
458000,3.0,1.0,1660,7500,1.0,0,0,4,1060,600,Seattle,1,2001
966000,5.0,4.5,3810,8019,2.0,0,0,3,3810,0,Sammamish,0,2008
305495,3.0,1.75,2110,10200,2.0,0,0,4,2110,0,Renton,0,1966
543000,2.0,2.0,2370,217800,1.5,0,0,3,1600,770,Issaquah,0,1992
340000,3.0,2.25,1970,3716,2.0,0,0,3,1970,0,Renton,0,1997
633100,4.0,2.5,2470,33305,2.0,0,0,3,2470,0,Redmond,0,1993
310000,3.0,1.0,1480,7830,1.0,0,0,3,1480,0,Shoreline,1,2008
267800,2.0,1.0,700,6000,1.0,0,0,4,700,0,Shoreline,1,1985
234000,4.0,2.0,1630,9010,1.0,0,0,4,1050,580,Auburn,0,1975
740000,4.0,2.5,3430,10157,2.0,0,0,3,3430,0,Kirkland,0,2000
607500,5.0,1.75,2220,6000,1.5,0,0,3,1420,800,Seattle,1,1998
223000,3.0,1.75,1340,7473,1.0,0,0,4,1340,0,Auburn,0,1973
400000,2.0,1.0,980,2130,1.0,0,0,4,860,120,Seattle,1,1974
802000,3.0,2.5,2580,13096,2.0,0,0,3,2580,0,Redmond,0,1986
1058000,4.0,2.0,2290,11137,1.0,0,0,4,2290,0,Bellevue,1,2009
300000,3.0,1.0,1260,8280,1.0,0,0,3,1260,0,Seattle,0,1946
625000,4.0,2.75,1680,11180,1.0,0,0,4,1680,0,Redmond,0,1966
707000,4.0,3.25,3200,7081,2.0,0,0,3,3200,0,Sammamish,1,2003
950000,4.0,2.5,3320,7644,2.0,0,0,3,3320,0,Bellevue,0,1995
420000,4.0,2.5,3040,24123,2.0,0,0,3,3040,0,Auburn,0,1999
498000,4.0,2.75,2270,7375,1.0,0,0,4,1290,980,Kirkland,0,1973
450000,3.0,2.5,2910,17172,2.0,0,0,3,2910,0,Federal Way,0,1989
437000,3.0,2.75,2580,5200,2.0,0,0,3,2580,0,Renton,0,2008
773000,3.0,2.75,2470,3600,2.0,0,0,3,2470,0,Issaquah,0,2007
1222500,4.0,3.5,4910,9444,1.5,0,0,3,3110,1800,Sammamish,0,2007
256883,3.0,2.5,1690,5025,2.0,0,0,3,1690,0,Federal Way,0,2003
592500,4.0,2.5,2240,12032,1.0,0,0,3,2240,0,Sammamish,1,2009
252350,3.0,2.0,1650,7352,1.0,0,0,3,1160,490,Renton,1,2014
370000,4.0,2.5,2710,5880,2.0,0,0,3,2710,0,Auburn,1,2006
465750,3.0,1.5,1260,10350,1.0,0,0,3,1260,0,Bellevue,1,1989
185000,3.0,1.0,1150,8100,1.0,0,0,3,1150,0,Seattle,0,1932
582800,4.0,2.75,2550,7636,1.0,0,0,3,1440,1110,Sammamish,0,1986
302000,4.0,1.75,2020,7865,1.0,0,0,4,1010,1010,Renton,0,1963
451555,2.0,1.0,1320,4520,1.0,0,1,3,1320,0,Seattle,1,1971
250000,3.0,1.0,1230,10350,1.0,0,0,4,1230,0,Renton,1,2001
255000,4.0,2.5,2070,7800,2.0,0,0,3,2070,0,Federal Way,0,1989
840000,4.0,1.75,2930,11562,1.0,0,3,3,1670,1260,Seattle,1,2012
190000,3.0,1.0,1090,8520,1.0,0,0,3,1090,0,Federal Way,1,2011
349950,3.0,1.0,1400,7066,1.0,0,0,3,1400,0,Seattle,1,2000
613000,4.0,2.0,1550,4815,1.5,0,0,3,1550,0,Seattle,1,2004
300000,3.0,1.0,1220,13000,1.0,0,0,4,1220,0,Shoreline,1,2009
455000,3.0,2.5,1870,7344,1.0,0,0,3,1470,400,Kirkland,0,1980
197500,3.0,1.0,980,3090,1.5,0,0,3,980,0,Seattle,1,2005
412500,3.0,1.5,1490,8475,1.0,0,0,4,1490,0,Redmond,0,1963
395300,3.0,1.5,1120,7000,1.0,0,0,3,1120,0,Bellevue,1,2005
749400,4.0,2.5,3240,20301,2.0,0,0,3,3240,0,Redmond,0,1985
225000,3.0,2.0,1400,7384,1.0,0,0,3,1150,250,Renton,1,2014
550000,3.0,2.25,1980,40887,1.0,0,0,4,1980,0,Redmond,0,1980
1255000,4.0,2.5,3200,7535,2.0,0,0,3,3200,0,Seattle,0,2006
575000,2.0,1.0,1490,6000,1.0,0,0,3,1090,400,Seattle,0,1946
1000000,5.0,4.25,3920,16258,2.0,0,0,3,2900,1020,Bellevue,1,2009
585000,5.0,1.75,2000,3750,2.0,0,0,4,2000,0,Seattle,0,1921
620000,4.0,2.5,2680,9185,2.0,0,0,3,2680,0,Issaquah,0,1989
204700,4.0,2.0,1670,9987,1.0,0,0,3,1670,0,Auburn,1,2011
695000,4.0,3.0,3150,9130,2.0,0,0,3,3150,0,Sammamish,0,2001
689900,4.0,3.25,2740,7266,2.0,0,0,3,2060,680,Issaquah,0,2003
375000,4.0,1.75,1890,8000,1.0,0,0,4,1250,640,Shoreline,1,2001
475000,7.0,3.5,2870,29699,1.0,0,0,3,1520,1350,Seattle,1,2004
790000,3.0,1.75,1790,6117,1.0,0,2,3,1350,440,Seattle,1,1996
695000,3.0,2.5,4560,17622,2.0,0,0,4,3800,760,Sammamish,0,1986
263000,3.0,2.25,1590,7748,2.0,0,0,4,1590,0,Federal Way,0,1991
400000,3.0,1.0,1630,10304,1.0,0,0,5,1630,0,Shoreline,0,1953
525000,3.0,2.5,2700,7434,2.0,0,0,3,2700,0,Woodinville,0,1991
349950,3.0,2.5,1700,7496,2.0,0,0,3,1700,0,Renton,0,1994
1085000,4.0,3.25,3740,12080,1.0,0,0,3,2000,1740,Woodinville,1,2000
744000,4.0,3.0,1980,5352,2.5,0,0,3,1980,0,Seattle,1,2005
312500,2.0,1.0,880,6345,1.0,0,0,3,880,0,Seattle,1,2001
240000,3.0,2.0,1400,6200,1.0,0,0,3,700,700,Shoreline,1,1994
495000,4.0,2.0,2050,4000,1.5,0,0,5,1210,840,Seattle,0,1941
580050,3.0,2.5,2360,4638,2.0,0,3,3,2360,0,Seattle,0,1996
640000,4.0,2.0,2560,7798,1.0,0,0,4,1890,670,Seattle,1,1988
417000,3.0,1.5,1340,10224,1.0,0,0,4,1340,0,Bellevue,0,1956
295000,3.0,1.5,850,2500,1.0,0,0,3,850,0,Seattle,0,1986
423000,4.0,1.75,1880,7303,1.0,0,0,3,1010,870,Kirkland,0,1976
839000,3.0,1.0,1230,12305,1.0,0,0,3,1230,0,Bellevue,1,1990
343000,4.0,1.75,2290,10290,1.0,0,0,3,1340,950,Seattle,1,2012
467000,3.0,1.0,1660,6582,1.0,0,0,5,1000,660,Seattle,0,1946
512500,3.0,2.5,1840,2875,2.0,0,0,4,1840,0,Seattle,0,1997
465000,3.0,1.75,1410,6886,1.0,0,0,3,1410,0,Seattle,1,2013
270000,3.0,1.0,1010,9514,1.0,0,0,3,1010,0,Renton,1,2010
340000,3.0,1.75,1960,8136,1.0,0,0,3,980,980,Seattle,1,1994
765000,5.0,3.75,3580,14275,2.0,0,0,3,3190,390,Issaquah,0,1999
497000,4.0,2.5,2240,7200,2.0,0,0,3,2240,0,Seattle,0,1995
803100,4.0,2.5,3310,5404,2.0,0,0,3,3310,0,Redmond,1,2003
344000,3.0,2.5,1232,1130,3.0,0,0,3,1232,0,Seattle,0,2007
828950,4.0,3.5,3930,5680,2.0,0,1,3,2820,1110,Issaquah,1,1923
386380,3.0,2.5,1720,3600,2.0,0,0,3,1720,0,Redmond,0,2010
312000,3.0,2.25,1490,974,2.0,0,0,3,1220,270,Seattle,0,2009
914500,4.0,2.5,3950,10856,3.0,0,0,3,3950,0,Sammamish,1,1923
350000,1.0,1.0,700,5100,1.0,0,0,3,700,0,Seattle,1,1999
408200,3.0,2.5,1800,5761,2.0,0,0,4,1800,0,Seattle,0,1990
451000,3.0,1.75,1560,4049,1.5,0,2,3,1000,560,Seattle,1,2003
317000,3.0,2.0,1760,11410,1.0,0,0,5,1060,700,Renton,0,1977
799000,4.0,3.25,3120,5000,2.0,0,0,3,2370,750,Seattle,0,2005
720000,2.0,1.0,2020,7200,1.0,0,3,4,1700,320,Seattle,1,1988
490000,3.0,2.0,1450,2400,1.5,0,0,3,1450,0,Seattle,1,2003
239900,4.0,2.25,1860,7000,1.0,0,0,3,1120,740,Federal Way,1,2014
446000,4.0,2.25,2270,7800,1.0,0,0,3,1290,980,Kirkland,1,2004
248000,4.0,3.5,1850,6519,2.0,0,0,3,1130,720,Federal Way,0,1986
619500,3.0,2.5,2170,5000,2.0,0,0,3,2170,0,Issaquah,0,2003
385000,3.0,1.75,1180,10541,1.0,0,0,4,940,240,Sammamish,0,1981
370000,4.0,1.5,1370,9957,1.0,0,0,3,900,470,Kirkland,1,2002
342000,3.0,1.0,1260,6826,1.0,0,0,3,720,540,Seattle,0,1944
345000,4.0,1.0,1980,7991,1.5,0,0,3,1980,0,Renton,1,2003
724800,3.0,2.0,2050,3933,1.0,0,0,3,1180,870,Seattle,1,2001
725000,5.0,2.75,2830,5310,2.0,0,0,3,2830,0,Redmond,0,2006
605000,2.0,1.0,910,3600,1.0,0,0,4,910,0,Seattle,1,1989
785000,3.0,2.0,2180,5440,1.0,0,0,5,1100,1080,Seattle,0,1904
565000,3.0,2.25,1520,1221,3.0,0,0,3,1520,0,Seattle,1,1923
875000,3.0,2.0,2220,6641,1.0,0,2,4,1220,1000,Seattle,1,1988
862500,4.0,2.75,3280,24440,2.0,0,0,3,3280,0,Woodinville,0,1996
282613,2.0,1.0,830,6017,1.0,0,0,4,830,0,Shoreline,1,1979
306500,3.0,2.25,2060,38377,1.0,0,0,4,1560,500,Federal Way,1,2000
445000,3.0,2.25,1990,7340,2.0,0,0,3,1990,0,Woodinville,0,1984
433000,4.0,2.5,2280,7568,2.0,0,0,4,2280,0,Renton,0,2001
620000,3.0,2.25,1720,4000,1.5,0,0,4,1450,270,Seattle,0,1921
245000,2.0,1.0,870,6150,1.0,0,0,3,870,0,Seattle,1,1994
238000,3.0,2.0,1020,1204,2.0,0,0,3,720,300,Seattle,1,2003
523000,3.0,1.5,1260,3135,1.5,0,0,3,1260,0,Seattle,0,1931
180000,3.0,1.0,1000,18513,1.0,0,0,3,1000,0,Seattle,1,1996
375000,3.0,1.5,1100,1751,2.0,0,0,3,940,160,Seattle,0,2007
730100,4.0,2.5,3120,14300,2.0,0,0,3,3120,0,Issaquah,0,2003
540000,1.0,1.0,1140,6700,1.5,0,0,3,1140,0,Seattle,1,1979
605000,3.0,2.25,1290,2500,2.0,0,0,4,1290,0,Seattle,0,1987
645000,4.0,2.5,3160,11380,2.0,0,0,3,3160,0,Sammamish,1,2009
330000,3.0,1.5,1170,4950,1.0,0,0,4,1170,0,Bellevue,1,2001
490000,2.0,1.0,1160,5000,1.0,0,0,4,1160,0,Seattle,0,1937
377500,3.0,2.25,1410,1377,2.0,0,0,3,1290,120,Issaquah,0,2005
804995,5.0,1.5,3360,5402,2.0,0,0,3,3360,0,Sammamish,0,2014
341000,3.0,2.5,1480,1663,2.0,0,0,3,1180,300,Seattle,1,1912
611000,3.0,2.5,2134,1984,2.5,0,0,3,2134,0,Issaquah,0,2008
379950,3.0,3.25,1860,1787,3.0,0,0,3,1860,0,Shoreline,0,2007
1270000,4.0,3.0,5520,8313,2.0,0,3,3,3570,1950,Bellevue,0,2008
500000,2.0,2.5,1310,1500,2.0,0,0,3,1160,150,Seattle,0,2006
410000,3.0,2.0,1700,4250,1.0,0,0,3,890,810,Seattle,0,1944
415000,3.0,2.5,2480,8342,2.0,0,0,3,2480,0,Renton,0,1986
